27.579149,48.606884,81.384820
55.009723,94.923402,41.065534
86.283935,4.287819,5.232094
42.416461,23.061951,94.656009
97.730265,78.468130,95.375908
29.193671,46.150315,7.470023
22.611114,65.522538,19.206500
15.990743,32.295469,64.441872
5.640976,68.696514,87.111781
72.322494,29.837839,37.876719
99.633496,39.785062,28.705981
45.945716,2.552621,64.698190
61.854822,57.624711,88.035349
17.794264,73.043969,45.181879
59.357204,62.925857,67.838013
35.784830,76.363030,97.985825
13.059298,32.143036,70.967862
97.227472,31.794339,83.579247
23.837773,14.943790,10.703859
34.397314,10.013218,49.261194
78.160758,37.600539,71.587569
25.477992,58.797979,28.808269
71.508322,93.894316,94.472394
24.048815,82.336996,0.476228
19.824018,64.261981,74.942370
0.337418,90.251658,27.673068
92.128630,81.402017,38.656691
25.373380,38.377191,78.000653
26.497518,40.743197,45.339908
11.681847,93.946832,64.622522
38.121796,53.076913,50.188219
40.460290,34.938842,19.050459
5.760361,88.390742,85.974918
0.736055,57.714805,62.263843
45.794791,35.515854,95.841984
47.472370,61.862556,83.350094
90.922911,40.313323,41.502520
75.270623,41.316106,18.883778
47.726300,37.919976,61.586178
66.508838,88.411591,51.267634
82.915734,99.963554,60.419607
50.137665,92.805656,32.336629
91.053558,47.767219,49.392588
77.812418,14.808043,5.971602
92.807992,20.369058,20.723488
68.334035,34.045374,66.177696
67.061609,36.304040,21.878614
52.935815,24.773417,1.800658
91.528480,83.058100,90.347195
64.648621,49.394435,22.707588
79.328909,96.518319,33.286704
78.907438,54.884122,15.940381
9.433474,22.093665,99.811962
16.664346,22.689644,9.855362
20.834278,56.151236,24.222195
8.660672,66.657434,68.049908
38.689558,19.001403,20.784506
17.110674,77.179972,38.530795
98.011084,62.640956,55.946639
74.250304,15.332795,68.932950
50.907740,85.524767,26.979009
73.912429,19.632098,94.148331
47.549816,65.061478,51.553095
86.655024,94.791034,20.269012
71.664986,92.960812,71.979162
42.091247,48.168140,67.276060
53.542521,60.437958,94.737598
80.098897,54.389237,32.282288
48.001423,5.620218,48.322882
92.983017,76.399140,49.550280
91.896234,70.091151,52.710879
46.228706,75.358409,44.966639
95.516513,61.683692,22.548683
22.489173,7.452661,39.421486
33.426726,34.630601,42.579253
22.441300,51.059329,43.488507
88.928660,22.852007,4.742645
5.991293,7.868961,18.182597
68.825161,22.807272,78.212962
87.811312,38.743628,90.342611
16.499499,13.600271,6.020438
36.131628,23.326016,72.028777
92.898898,72.591521,42.475477
67.044995,88.736817,3.200001
63.305371,4.709062,79.241646
4.459420,55.864569,77.414936
77.118065,88.505891,62.324746
66.527692,59.677342,53.933008
24.337370,11.327747,35.160190
6.988066,30.132869,22.936921
6.077064,91.300740,12.086260
11.584265,88.029901,94.422533
85.908503,97.702696,54.566239
20.852998,91.888491,62.638930
75.921800,2.645630,20.365635
45.556382,96.562409,73.868050
36.778057,93.842024,6.203145
92.102612,30.306350,51.172361
43.003238,86.382578,52.108806
53.296146,16.752816,96.446495
44.756446,46.990770,88.792427
8.309385,49.824504,35.775723
95.990753,50.566735,1.906258
71.269238,81.107396,69.326307
67.621200,55.283402,35.638964
49.762446,64.801573,13.385475
66.039673,55.002421,94.174296
91.690793,9.235198,42.021328
52.510246,96.131511,27.353393
94.292577,3.327020,71.987758
13.355390,10.210700,44.998193
27.809750,31.074704,58.028107
98.410561,36.121580,19.886977
45.598718,76.708391,23.785582
10.686338,92.488052,26.516453
44.367830,67.641604,8.048464
12.878271,25.032586,88.380898
37.985772,83.319689,65.446028
62.527873,5.204685,23.750249
69.277002,43.676278,84.747601
50.879587,31.039965,16.275183
65.023319,58.685132,0.971323
24.209475,91.065715,93.261915
16.460947,43.104621,87.434794
3.181083,76.793698,33.872512
1.634019,58.022858,95.262607
56.632585,60.720251,75.969675
59.347640,96.327486,87.071018
57.982378,34.033780,73.759211
95.913530,23.382756,61.399225
25.294929,29.360890,50.957334
96.196969,76.576849,81.269937
49.751293,98.728878,97.908485
84.884621,58.556477,8.228935
37.263144,96.210760,84.933154
27.404666,36.661320,37.540586
24.847865,43.688956,1.856454
20.690691,3.017727,36.448151
46.240959,67.719041,2.203527
25.608148,9.880746,68.207749
68.344451,24.829223,48.388035
33.116318,73.326017,62.520178
92.348248,8.924044,35.924959
93.468039,96.685414,6.707035
71.749780,22.292120,64.445075
83.931985,76.016745,25.464526
47.504191,57.816987,34.348017
81.260723,23.824233,46.969582
12.737874,76.010056,31.237880
2.322714,70.770582,6.760365
21.488943,57.231245,40.747074
20.143328,77.877382,74.916962
86.331121,90.161261,3.439469
